config,energy,magnetism
86360,186,0
86361,190,-2
86362,182,0
86363,174,0
86364,166,-2
86365,178,0
86366,186,-4
86367,186,0
86368,174,-2
86369,186,2
86370,182,-2
86371,182,-2
86372,178,2
86373,178,0
86374,178,-2
86375,174,-2
86376,186,2
86377,174,-4
86378,178,0
86379,190,0
86380,174,0
86381,182,4
86382,186,2
86383,178,-2
86384,178,0
86385,174,-2
86386,186,0
86387,178,0
86388,186,-2
86389,170,0
86390,182,0
86391,182,2
86392,174,2
86393,166,2
86394,170,4
86395,182,-4
86396,170,-2
86397,178,4
86398,194,-2
86399,186,2
86400,190,2
86401,174,0
86402,186,-2
86403,174,4
86404,178,2
86405,178,6
86406,182,0
86407,174,4
86408,178,-4
86409,182,2
86410,174,0
86411,178,2
86412,170,-2
86413,186,0
86414,182,0
86415,186,2
86416,186,-4
86417,178,0
86418,186,2
86419,178,0
86420,186,-2
86421,174,2
86422,178,4
86423,174,0
86424,174,2
86425,182,2
86426,170,-2
86427,178,-2
86428,178,2
86429,182,2
86430,186,2
86431,178,-6
86432,178,-4
86433,170,-4
86434,186,-2
86435,178,2
86436,182,0
86437,162,0
86438,170,2
86439,178,-4
86440,174,-2
86441,178,-6
86442,174,-2
86443,182,2
86444,174,6
86445,190,0
86446,178,4
86447,186,0
86448,186,0
86449,182,0
86450,178,2
86451,182,2
86452,174,4
86453,182,2
86454,174,0
86455,186,-2
86456,174,0
86457,178,4
86458,178,-2
86459,174,0
86460,178,0
86461,178,-4
86462,190,0
86463,166,-2
86464,174,4
86465,174,2
86466,170,-6
86467,182,-2
86468,174,2
86469,174,2
86470,186,2
86471,186,2
86472,186,-2
86473,166,-4
86474,178,0
86475,170,4
86476,178,0
86477,178,2
86478,166,4
86479,182,-2
86480,182,-2
86481,170,-4
86482,182,0
86483,186,-2
86484,174,-4
86485,166,0
86486,186,0
86487,182,-2
86488,170,-2
86489,182,-2
86490,182,-2
86491,186,0
86492,178,2
86493,198,0
86494,186,2
86495,182,2
86496,182,0
86497,174,0
86498,182,0
86499,186,0
86500,186,2
86501,182,-2
86502,194,0
86503,174,2
86504,186,-2
86505,170,0
86506,178,2
86507,182,0
86508,174,-4
86509,182,0
86510,186,0
86511,182,-2
86512,174,0
86513,174,2
86514,178,0
86515,190,0
86516,166,-2
86517,182,0
86518,170,-4
86519,174,0
86520,174,0
86521,182,2
86522,178,-2
86523,182,2
86524,182,2
86525,182,0
86526,174,2
86527,174,0
86528,174,2
86529,182,0
86530,182,-4
86531,178,0
86532,174,-2
86533,178,0
86534,182,2
86535,182,0
86536,178,-4
86537,194,0
86538,186,0
86539,178,-2
86540,186,2
86541,186,0
86542,174,4
86543,170,4
86544,190,2
86545,174,-2
86546,186,-2
86547,186,0
86548,182,2
86549,174,0
86550,178,4
86551,190,0
86552,182,0
86553,182,-2
86554,174,0
86555,182,0
86556,170,2
86557,178,0
86558,178,0
86559,178,0
86560,174,0
86561,190,0
86562,182,0
86563,182,-2
86564,162,2
86565,166,2
86566,178,0
86567,178,4
86568,174,0
86569,170,4
86570,178,2
86571,178,4
86572,178,-2
86573,174,2
86574,190,0
86575,182,0
86576,178,-2
86577,182,0
86578,186,-2
86579,182,-2
86580,190,-2
86581,178,-2
86582,182,2
86583,186,4
86584,178,6
86585,182,4
86586,174,0
86587,178,-2
86588,186,2
86589,178,0
86590,186,-4
86591,190,0
86592,178,-2
86593,194,0
86594,178,-2
86595,182,-4
86596,174,0
86597,178,2
86598,186,2
86599,190,0
86600,182,0
86601,170,-2
86602,190,0
86603,178,2
86604,178,-6
86605,174,0
86606,186,0
86607,186,0
86608,174,0
86609,174,-2
86610,190,0
86611,186,2
86612,190,0
86613,182,2
86614,170,0
86615,166,-2
86616,178,2
86617,182,0
86618,186,2
86619,166,4
86620,186,2
86621,174,0
86622,162,-4
86623,178,-2
86624,174,2
86625,178,0
86626,182,2
86627,174,0
86628,174,0
86629,166,0
86630,170,0
86631,178,2
86632,174,-2
86633,170,2
86634,174,-4
86635,182,2
86636,174,0
86637,182,-4
86638,182,0
86639,178,-2
86640,178,0
86641,190,2
86642,186,2
86643,170,4
86644,178,2
86645,186,0
86646,162,4
86647,174,2
86648,174,0
86649,170,4
86650,186,2
86651,174,0
86652,186,-2
86653,182,0
86654,178,2
86655,194,2
86656,186,-2
86657,194,2
86658,186,4
86659,182,2
86660,186,0
86661,174,-4
86662,182,2
86663,178,0
86664,178,4
86665,182,0
86666,178,0
86667,174,-2
86668,182,-2
86669,170,0
86670,178,2
86671,174,4
86672,178,2
86673,174,0
86674,174,-6
86675,182,0
86676,170,0
86677,170,-2
86678,174,-6
86679,170,2
86680,170,4
86681,174,2
86682,174,2
86683,178,4
86684,186,-2
86685,182,2
86686,186,-2
86687,174,-4
86688,178,-4
86689,186,0
86690,178,0
86691,190,-2
86692,186,2
86693,182,-2
86694,170,2
86695,186,0
86696,182,2
86697,182,-2
86698,182,0
86699,186,-2
86700,182,-4
86701,186,0
86702,174,2
86703,182,-4
86704,174,-2
86705,174,6
86706,162,2
86707,174,-4
86708,174,0
86709,186,2
86710,170,-2
86711,190,-2
86712,170,6
86713,178,-2
86714,186,0
86715,182,0
86716,190,2
86717,166,2
86718,178,4
86719,190,0
86720,186,2
86721,170,2
86722,170,-4
86723,178,2
86724,182,-2
86725,186,4
86726,174,2
86727,182,2
86728,178,0
86729,174,0
86730,178,-4
86731,190,-2
86732,190,2
86733,186,-2
86734,182,-2
86735,174,4
86736,186,-2
86737,182,-2
86738,174,-2
86739,178,2
86740,170,2
86741,190,2
86742,170,-2
86743,182,-2
86744,174,0
86745,174,0
86746,182,-2
86747,182,0
86748,174,-6
86749,174,0
86750,182,0
86751,178,-2
86752,182,2
86753,182,-2
86754,182,4
86755,174,4
86756,178,0
86757,182,-2
86758,178,0
86759,182,2
86760,162,-2
86761,174,6
86762,174,-6
86763,182,0
86764,178,4
86765,186,-2
86766,170,2
86767,166,6
86768,182,2
86769,186,0
86770,190,2
86771,178,-2
86772,170,-4
86773,178,0
86774,178,0
86775,174,-4
86776,178,0
86777,166,2
86778,162,10
86779,182,-4
86780,190,0
86781,178,0
86782,186,-2
86783,182,2
86784,174,0
86785,186,-4
86786,186,0
86787,174,-2
86788,178,-4
86789,186,4
86790,178,0
86791,186,-2
86792,186,0
86793,190,0
86794,182,0
86795,166,2
86796,190,0
86797,190,-2
86798,182,0
86799,182,-4
86800,178,2
86801,174,0
86802,178,2
86803,182,2
86804,186,0
86805,178,-4
86806,182,-2
86807,178,2
86808,190,2
86809,170,-2
86810,166,-2
86811,178,-2
86812,186,0
86813,178,4
86814,170,0
86815,174,4
86816,166,4
86817,170,-2
86818,178,0
86819,186,0
86820,186,0
86821,178,4
86822,182,0
86823,162,4
86824,182,2
86825,174,-2
86826,174,0
86827,174,-2
86828,174,2
86829,178,2
86830,190,-2
86831,190,-2
86832,186,-2
86833,162,4
86834,182,-2
86835,178,-2
86836,186,4
86837,186,-4
86838,174,-4
86839,182,2
86840,186,2
86841,182,2
86842,174,-2
86843,174,0
86844,182,0
86845,182,-2
86846,178,2
86847,182,-2
86848,182,0
86849,178,2
86850,182,0
86851,182,0
86852,174,0
86853,166,2
86854,190,-2
86855,178,-4
86856,174,2
86857,178,2
86858,178,0
86859,174,0
86860,178,-2
86861,186,-2
86862,182,-4
86863,174,0
86864,170,-4
86865,170,-4
86866,186,2
86867,186,0
86868,194,0
86869,170,6
86870,186,0
86871,182,2
86872,182,2
86873,174,0
86874,178,0
86875,174,-4
86876,182,0
86877,174,4
86878,182,0
86879,174,0
86880,182,-2
86881,178,-4
86882,186,2
86883,174,0
86884,174,4
86885,174,0
86886,178,2
86887,190,2
86888,186,-2
86889,174,-2
86890,174,-4
86891,170,0
86892,174,4
86893,194,0
86894,166,2
86895,182,0
86896,182,0
86897,186,-2
86898,174,4
86899,186,2
86900,166,2
86901,170,0
86902,174,0
86903,178,0
86904,174,4
86905,170,-2
86906,170,-2
86907,178,-2
86908,182,-2
86909,170,4
86910,178,2
86911,178,-2
86912,174,2
86913,162,2
86914,174,2
86915,182,0
86916,182,2
86917,194,2
86918,170,-2
86919,178,-2
86920,178,-2
86921,186,-4
86922,178,-4
86923,182,-2
86924,178,0
86925,186,-2
86926,166,2
86927,186,-2
86928,178,0
86929,178,-4
86930,178,2
86931,186,2
86932,166,-4
86933,166,-2
86934,178,-2
86935,190,0
86936,162,-2
86937,174,4
86938,182,-2
86939,182,0
86940,166,0
86941,174,2
86942,186,0
86943,174,-4
86944,182,0
86945,182,-2
86946,170,-2
86947,170,-2
86948,174,4
86949,174,-2
86950,186,2
86951,186,-2
86952,186,2
86953,190,2
86954,170,-2
86955,170,-6
86956,186,-2
86957,174,2
86958,186,0
86959,182,-2
86960,182,0
86961,190,0
86962,170,0
86963,178,0
86964,186,-2
86965,178,-2
86966,166,0
86967,186,-4
86968,186,0
86969,170,-6
86970,178,4
86971,174,0
86972,186,0
86973,178,4
86974,178,-2
86975,182,-4
86976,190,0
86977,178,-2
86978,186,-4
86979,190,0
86980,186,4
86981,186,-2
86982,170,-2
86983,166,4
86984,178,-2
86985,178,-2
86986,174,2
86987,190,-2
86988,182,0
86989,194,0
86990,162,-2
86991,182,2
86992,178,0
86993,190,2
86994,170,4
86995,182,0
86996,186,0
86997,186,0
86998,182,-2
86999,178,0
87000,182,2
87001,182,2
87002,178,2
87003,186,-2
87004,178,0
87005,186,0
87006,182,-2
87007,186,-2
87008,182,2
87009,190,-2
87010,174,2
87011,182,0
87012,178,-2
87013,170,6
87014,170,-2
87015,182,0
87016,182,0
87017,174,-2
87018,186,-2
87019,166,4
87020,186,4
87021,190,-2
87022,182,0
87023,186,0
87024,186,0
87025,194,0
87026,154,-2
87027,174,6
87028,178,-2
87029,174,2
87030,182,-2
87031,178,0
87032,186,0
87033,178,0
87034,162,6
87035,178,2
87036,174,-2
87037,166,2
87038,174,-2
87039,182,0
87040,178,0
87041,170,4
87042,170,0
87043,186,4
87044,186,-4
87045,186,2
87046,194,0
87047,190,0
87048,178,-4
87049,174,-4
87050,182,0
87051,182,-2
87052,174,-2
87053,178,0
87054,170,-2
87055,178,-2
87056,174,-4
87057,194,0
87058,182,-2
87059,170,-4
87060,174,0
87061,174,2
87062,182,4
87063,166,0
87064,190,0
87065,186,-4
87066,178,-2
87067,186,2
87068,170,-4
87069,174,2
87070,174,4
87071,178,0
87072,186,-2
87073,170,2
87074,174,0
87075,182,0
87076,170,-2
87077,174,0
87078,178,0
87079,182,0
87080,170,-4
87081,182,-2
87082,194,0
87083,190,0
87084,178,0
87085,170,0
87086,182,-2
87087,178,0
87088,178,2
87089,182,-4
87090,174,-2
87091,174,0
87092,182,-2
87093,178,0
87094,174,-6
87095,170,-4
87096,166,2
87097,178,0
87098,182,4
87099,178,2
87100,166,2
87101,170,0
87102,178,2
87103,166,-4
87104,170,0
87105,178,-2
87106,178,-6
87107,166,4
87108,186,0
87109,186,0
87110,182,0
87111,170,-4
87112,166,-2
87113,174,2
87114,194,-2
87115,174,4
87116,182,2
87117,162,2
87118,178,-2
87119,174,0
87120,182,2
87121,186,2
87122,182,0
87123,170,0
87124,178,0
87125,174,-2
87126,170,-2
87127,186,-2
87128,182,0
87129,178,0
87130,182,0
87131,182,0
87132,178,-2
87133,182,-2
87134,174,2
87135,186,-2
87136,182,-2
87137,174,-2
87138,182,0
87139,182,0
87140,186,0
87141,190,-2
87142,166,2
87143,186,2
87144,190,0
87145,174,0
87146,178,0
87147,170,-2
87148,186,4
87149,190,0
87150,182,-2
87151,178,2
87152,178,-2
87153,170,2
87154,178,0
87155,174,2
87156,182,0
87157,170,-2
87158,182,2
87159,170,0
87160,186,0
87161,174,4
87162,194,0
87163,174,-2
87164,182,2
87165,182,2
87166,174,-2
87167,182,0
87168,178,-4
87169,178,0
87170,190,-2
87171,190,0
87172,178,2
87173,182,-2
87174,182,0
87175,178,2
87176,194,0
87177,182,0
87178,166,-2
87179,182,0
87180,182,0
87181,182,0
87182,178,0
87183,174,2
87184,178,-4
87185,174,-4
87186,182,0
87187,178,0
87188,170,-4
87189,182,-4
87190,170,-4
87191,174,0
87192,174,-2
87193,174,4
87194,174,-2
87195,190,0
87196,186,0
87197,174,4
87198,186,-2
87199,162,2
87200,182,-2
87201,182,4
87202,174,-2
87203,182,0
87204,190,0
87205,174,0
87206,182,4
87207,170,0
87208,190,0
87209,178,2
87210,182,0
87211,182,0
87212,178,0
87213,170,2
87214,174,-2
87215,178,-4
87216,186,-2
87217,182,0
87218,186,0
87219,182,-2
87220,174,4
87221,182,2
87222,170,2
87223,174,0
87224,186,-4
87225,174,-2
87226,178,-2
87227,182,0
87228,166,-6
87229,178,0
87230,186,2
87231,174,4
87232,178,-2
87233,186,0
87234,182,-2
87235,166,-4
87236,178,0
87237,170,-4
87238,178,2
87239,190,0
87240,178,2
87241,174,-2
87242,178,2
87243,194,-2
87244,170,-2
87245,178,2
87246,186,0
87247,174,4
87248,174,0
87249,174,2
87250,174,0
87251,166,-6
87252,178,0
87253,182,0
87254,178,-4
87255,186,4
87256,178,-2
87257,170,2
87258,170,-4
87259,186,0
87260,178,0
87261,186,0
87262,178,0
87263,194,0
87264,182,0
87265,174,0
87266,190,0
87267,170,-2
87268,178,6
87269,178,2
87270,178,-2
87271,186,0
87272,166,2
87273,182,-2
87274,178,0
87275,170,0
87276,182,-2
87277,190,-2
87278,178,-2
87279,174,2
87280,174,0
87281,178,-2
87282,174,-2
87283,186,-2
87284,190,-2
87285,182,0
87286,174,2
87287,182,0
87288,178,-2
87289,182,2
87290,186,-2
87291,174,-4
87292,178,6
87293,174,0
87294,182,-2
87295,182,0
87296,174,0
87297,182,0
87298,182,-2
87299,170,0
87300,170,2
87301,182,2
87302,182,0
87303,162,-4
87304,194,2
87305,174,0
87306,186,-2
87307,178,-2
87308,186,-2
87309,174,-2
87310,178,-4
87311,178,2
87312,182,0
87313,174,0
87314,178,2
87315,182,-4
87316,174,2
87317,178,-2
87318,174,-4
87319,186,0
87320,182,0
87321,186,2
87322,182,-2
87323,182,-4
87324,174,0
87325,178,-2
87326,178,0
87327,178,-2
87328,166,-2
87329,190,2
87330,178,-4
87331,186,0
87332,190,2
87333,186,0
87334,174,0
87335,166,0
87336,182,4
87337,178,2
87338,182,2
87339,174,0
87340,174,-2
87341,182,-2
87342,174,-2
87343,182,-2
87344,162,2
87345,178,4
87346,178,-4
87347,178,-2
87348,174,-2
87349,190,2
87350,186,0
87351,178,4
87352,174,0
87353,174,0
87354,182,4
87355,182,0
87356,174,0
87357,178,0
87358,182,2
87359,170,0
87360,182,0
87361,170,2
87362,178,2
87363,182,-2
87364,186,0
87365,186,0
87366,174,4
87367,182,2
87368,182,0
87369,182,2
87370,170,0
87371,178,0
87372,182,0
87373,170,4
87374,166,-2
87375,170,0
87376,174,-2
87377,182,0
87378,170,2
87379,178,0
87380,182,0
87381,182,-2
87382,178,2
87383,178,4
87384,174,2
87385,182,-2
87386,182,2
87387,178,-2
87388,170,-4
87389,182,2
87390,170,0
87391,174,-6
87392,170,4
87393,178,-2
87394,170,0
87395,178,0
87396,178,4
87397,182,2
87398,186,0
87399,178,0
87400,186,2
87401,178,2
87402,166,0
87403,182,0
87404,162,-4
87405,182,0
87406,190,0
87407,182,-2
87408,178,-4
87409,174,0
87410,170,4
87411,194,-2
87412,182,2
87413,174,-2
87414,186,0
87415,178,0
87416,178,-4
87417,174,2
87418,174,0
87419,190,0
87420,178,2
87421,170,2
87422,178,-4
87423,178,-4
87424,190,2
87425,178,0
87426,182,0
87427,186,2
87428,166,0
87429,178,2
87430,182,2
87431,186,4
87432,174,2
87433,178,2
87434,190,0
87435,186,4
87436,170,0
87437,178,-2
87438,174,-2
87439,178,2
87440,178,-2
87441,174,4
87442,190,0
87443,178,2
87444,182,0
87445,170,0
87446,174,0
87447,190,0
87448,194,-2
87449,174,-2
87450,166,0
87451,194,2
87452,178,0
87453,182,0
87454,194,-2
87455,178,-2
87456,174,2
87457,182,-4
87458,178,0
87459,174,2
87460,178,0
87461,178,0
87462,182,0
87463,178,2
87464,186,0
87465,182,2
87466,182,0
87467,182,-2
87468,178,0
87469,178,-4
87470,178,-2
87471,182,0
87472,174,0
87473,186,-2
87474,182,-2
87475,174,0
87476,186,2
87477,170,0
87478,178,-2
87479,182,-2
87480,174,4
87481,182,2
87482,190,0
87483,178,-2
87484,166,6
87485,170,2
87486,174,-2
87487,182,-2
87488,178,0
87489,170,2
87490,182,0
87491,182,-2
87492,174,-2
87493,182,-2
87494,190,2
87495,170,6
87496,186,2
87497,186,2
87498,178,4
87499,182,-2
87500,182,-2
87501,178,0
87502,190,-2
87503,186,-4
87504,166,-2
87505,174,2
87506,174,2
87507,174,0
87508,182,-2
87509,174,-2
87510,170,-4
87511,170,0
87512,170,-2
87513,182,-4
87514,178,-2
87515,186,-4
87516,186,0
87517,178,0
87518,182,2
87519,174,-4
87520,178,4
87521,182,-2
87522,174,0
87523,182,0
87524,178,4
87525,166,0
87526,166,0
87527,186,0
87528,186,-2
87529,174,2
87530,178,2
87531,186,2
87532,182,0
87533,182,-2
87534,182,0
87535,170,0
87536,178,2
87537,170,-2
87538,182,0
87539,178,4
87540,174,2
87541,170,4
87542,170,2
87543,186,2
87544,178,0
87545,186,2
87546,178,0
87547,166,0
87548,186,-2
87549,174,-2
87550,162,0
87551,182,2
87552,190,-2
87553,182,-4
87554,174,0
87555,174,4
87556,190,2
87557,178,2
87558,174,0
87559,174,2
87560,182,-2
87561,186,2
87562,178,0
87563,170,-4
87564,174,0
87565,182,-4
87566,170,-2
87567,174,2
87568,190,0
87569,178,-4
87570,178,-2
87571,174,0
87572,178,-2
87573,170,-2
87574,174,0
87575,174,-2
87576,178,0
87577,174,2
87578,190,-2
87579,182,0
87580,170,0
87581,178,-2
87582,186,0
87583,170,0
87584,194,-2
87585,178,6
87586,170,0
87587,178,6
87588,182,0
87589,174,0
87590,186,-2
87591,190,0
87592,174,-2
87593,178,2
87594,178,2
87595,174,2
87596,182,-2
87597,170,0
87598,186,0
87599,178,-2
87600,178,-2
87601,186,-2
87602,194,0
87603,178,-2
87604,182,2
87605,166,-2
87606,186,2
87607,182,0
87608,182,2
87609,178,0
87610,166,-4
87611,178,-2
87612,178,-2
87613,182,0
87614,178,0
87615,162,2
87616,178,2
87617,178,0
87618,174,-2
87619,174,0
87620,182,-4
87621,182,2
87622,178,4
87623,182,0
87624,170,-2
87625,190,2
87626,190,0
87627,174,-2
87628,182,0
87629,174,0
87630,182,0
87631,182,0
87632,182,0
87633,190,0
87634,190,0
87635,178,0
87636,194,0
87637,186,0
87638,174,-4
87639,182,-2
87640,190,2
87641,186,0
87642,170,0
87643,174,-2
87644,178,-4
87645,174,0
87646,178,2
87647,186,0
87648,170,2
87649,186,0
87650,158,2
87651,182,0
87652,182,2
87653,178,-2
87654,178,0
87655,186,-2
87656,182,0
87657,178,2
87658,178,-4
87659,186,0
87660,186,-2
87661,182,0
87662,182,2
87663,174,-2
87664,186,2
87665,182,0
87666,182,0
87667,178,0
87668,170,0
87669,182,2
87670,174,-4
87671,190,2
87672,182,2
87673,170,0
87674,170,0
87675,166,0
87676,178,-2
87677,174,-4
87678,170,-6
87679,178,-2
87680,186,-2
87681,182,-2
87682,174,0
87683,178,0
87684,186,4
87685,166,6
87686,178,-6
87687,186,-2
87688,186,-2
87689,174,2
87690,178,0
87691,182,-2
87692,178,0
87693,178,-2
87694,182,2
87695,170,0
87696,178,-4
87697,186,0
87698,190,2
87699,178,-2
87700,182,2
87701,186,-2
87702,182,2
87703,186,0
87704,178,0
87705,174,0
87706,186,-4
87707,182,2
87708,190,2
87709,190,2
87710,174,0
87711,170,-2
87712,182,-2
87713,174,-4
87714,178,2
87715,174,0
87716,166,0
87717,174,4
87718,178,-2
87719,162,0
87720,162,6
87721,174,0
87722,174,2
87723,186,0
87724,186,0
87725,178,6
87726,186,0
87727,174,0
87728,182,0
87729,178,-4
87730,174,-4
87731,178,2
87732,174,0
87733,166,-2
87734,166,0
87735,178,-2
87736,182,0
87737,174,2
87738,162,-2
87739,170,4
87740,182,0
87741,170,2
87742,178,0
87743,186,0
87744,182,0
87745,170,2
87746,162,6
87747,178,0
87748,182,0
87749,182,0
87750,170,-2
87751,182,0
87752,162,-2
87753,190,-2
87754,178,0
87755,170,2
87756,186,-2
87757,166,2
87758,174,-4
87759,190,0
87760,178,0
87761,186,0
87762,182,0
87763,178,-6
87764,182,0
87765,178,2
87766,186,0
87767,194,0
87768,190,0
87769,182,0
87770,178,-2
87771,174,2
87772,182,4
87773,174,0
87774,158,8
87775,174,0
87776,162,-4
87777,182,2
87778,190,2
87779,182,0
87780,186,0
87781,182,2
87782,174,0
87783,186,0
87784,178,-2
87785,166,-2
87786,182,-2
87787,166,0
87788,186,-2
87789,186,2
87790,182,0
87791,178,0
87792,186,0
87793,186,0
87794,174,0
87795,174,2
87796,178,-6
87797,182,0
87798,170,-2
87799,166,-2
87800,174,-4
87801,178,4
87802,194,-2
87803,186,0
87804,186,2
87805,170,0
87806,174,2
87807,182,0
87808,182,-2
87809,174,0
87810,186,-2
87811,162,4
87812,186,0
87813,178,2
87814,166,-2
87815,178,2
87816,186,0
87817,190,0
87818,174,0
87819,174,0
87820,182,0
87821,190,2
87822,186,-2
87823,170,-4
87824,186,-2
87825,178,0
87826,182,4
87827,186,0
87828,186,0
87829,186,0
87830,174,0
87831,178,2
87832,170,-2
87833,178,-2
87834,182,4
87835,174,2
87836,182,-4
87837,186,-2
87838,158,2
87839,174,-2
87840,170,2
87841,162,2
87842,182,0
87843,178,4
87844,178,2
87845,182,-2
87846,178,0
87847,178,6
87848,178,4
87849,174,-2
87850,182,2
87851,170,2
87852,186,-2
87853,186,-2
87854,186,2
87855,178,-2
87856,182,-2
87857,182,0
87858,178,-2
87859,182,2
87860,182,4
87861,174,0
87862,178,2
87863,182,0
87864,170,0
87865,174,0
87866,186,0
87867,186,0
87868,178,0
87869,178,4
87870,182,0
87871,170,0
87872,162,-2
87873,186,-4
87874,182,-2
87875,170,0
87876,174,-6
87877,174,0
87878,182,0
87879,174,2
87880,174,0
87881,182,-4
87882,190,0
87883,174,-4
87884,186,0
87885,174,0
87886,174,-2
87887,186,0
87888,186,2
87889,174,-2
87890,178,0
87891,178,0
87892,170,2
87893,186,2
87894,182,-2
87895,162,-2
87896,178,0
87897,182,-2
87898,182,0
87899,178,2
87900,186,0
87901,170,0
87902,166,4
87903,194,-2
87904,178,-6
87905,182,0
87906,182,-2
87907,178,2
87908,178,2
87909,182,0
87910,186,2
87911,174,2
87912,186,4
87913,182,0
87914,182,2
87915,174,-2
87916,190,0
87917,182,0
87918,170,2
87919,186,2
87920,174,2
87921,182,0
87922,170,0
87923,170,-2
87924,178,-2
87925,170,0
87926,182,0
87927,178,0
87928,190,0
87929,186,2
87930,186,2
87931,178,-2
87932,162,2
87933,182,-2
87934,178,-4
87935,174,-2
87936,166,0
87937,174,-2
87938,190,2
87939,182,-2
87940,178,-2
87941,190,2
87942,174,0
87943,170,0
87944,174,0
87945,178,0
87946,170,-4
87947,190,0
87948,190,-2
87949,174,-4
87950,178,4
87951,178,2
87952,190,0
87953,174,0
87954,166,2
87955,182,-2
87956,182,0
87957,170,-4
87958,170,2
87959,182,0
87960,182,0
87961,166,0
87962,178,-2
87963,170,-2
87964,178,0
87965,174,0
87966,194,0
87967,178,0
87968,178,2
87969,182,-2
87970,170,2
87971,174,0
87972,178,-6
87973,182,4
87974,186,2
87975,182,-2
87976,182,2
87977,174,-2
87978,178,0
87979,186,0
87980,174,-4
87981,182,-4
87982,182,-2
87983,174,2
87984,178,0
87985,186,2
87986,186,2
87987,178,2
87988,178,-2
87989,190,0
87990,170,2
87991,174,0
87992,178,-6
87993,174,0
87994,166,0
87995,182,2
87996,178,0
87997,182,2
87998,182,2
87999,174,4
88000,170,6
88001,162,4
88002,182,0
88003,174,2
88004,178,-2
88005,178,-2
88006,178,2
88007,178,-2
88008,174,2
88009,190,0
88010,178,0
88011,182,-4
88012,182,-2
88013,178,-2
88014,178,-2
88015,178,0
88016,182,-2
88017,178,4
88018,174,0
88019,182,0
88020,186,2
88021,190,0
88022,182,0
88023,174,2
88024,178,0
88025,182,-2
88026,190,2
88027,182,2
88028,166,-4
88029,174,-2
88030,178,2
88031,186,0
88032,186,0
88033,174,-2
88034,174,2
88035,190,2
88036,174,-2
88037,186,0
88038,178,2
88039,170,0
88040,182,0
88041,194,2
88042,178,4
88043,182,0
88044,174,2
88045,174,4
88046,170,0
88047,170,-2
88048,170,-4
88049,174,0
88050,174,-2
88051,182,-2
88052,174,4
88053,174,0
88054,174,2
88055,174,2
88056,174,-2
88057,182,2
88058,182,-2
88059,186,2
88060,174,-2
88061,174,-2
88062,186,2
88063,170,0
88064,174,0
88065,170,2
88066,182,0
88067,174,0
88068,174,4
88069,174,0
88070,186,-2
88071,170,-2
88072,174,-2
88073,186,2
88074,178,4
88075,178,2
88076,170,4
88077,170,0
88078,178,-2
88079,186,-2
88080,182,0
88081,182,2
88082,178,0
88083,182,-2
88084,174,-2
88085,174,-2
88086,178,0
88087,178,2
88088,174,-2
88089,182,0
88090,178,2
88091,178,-2
88092,186,-2
88093,178,-2
88094,170,-2
88095,178,0
88096,178,4
88097,166,-4
88098,178,2
88099,174,-2
88100,186,-2
88101,186,0
88102,170,0
88103,178,0
88104,182,4
88105,170,2
88106,186,0
88107,174,4
88108,186,-2
88109,174,0
88110,186,0
88111,178,4
88112,170,8
88113,174,-2
88114,166,6
88115,186,2
88116,178,0
88117,190,-2
88118,178,4
88119,186,-2
88120,182,-2
88121,174,-2
88122,182,-2
88123,170,6
88124,170,-2
88125,174,4
88126,186,0
88127,182,0
88128,178,0
88129,190,2
88130,170,-2
88131,182,2
88132,186,2
88133,194,-2
88134,182,2
88135,182,2
88136,174,2
88137,178,0
88138,178,2
88139,178,0
88140,174,-4
88141,186,-2
88142,182,2
88143,182,2
88144,182,-2
88145,182,-2
88146,174,2
88147,178,2
88148,186,0
88149,174,0
88150,170,4
88151,182,-2
88152,178,-6
88153,178,-2
88154,174,0
88155,174,-2
88156,170,-8
88157,178,2
88158,178,2
88159,178,4
88160,170,-2
88161,178,0
88162,170,6
88163,178,-2
88164,178,-2
88165,178,-2
88166,182,0
88167,174,2
88168,186,2
88169,182,0
88170,178,-4
88171,174,4
88172,178,-2
88173,194,0
88174,182,-4
88175,178,-2
88176,174,4
88177,174,-2
88178,182,-4
88179,174,2
88180,186,2
88181,182,2
88182,178,0
88183,186,0
88184,178,-2
88185,174,-2
88186,178,2
88187,174,-4
88188,174,-2
88189,182,2
88190,190,0
88191,166,0
88192,178,0
88193,178,0
88194,174,-4
88195,174,2
88196,178,-2
88197,182,2
88198,190,-2
88199,170,-2
88200,182,4
88201,178,0
88202,178,4
88203,170,2
88204,182,4
88205,178,-2
88206,182,2
88207,170,0
88208,174,2
88209,178,-2
88210,186,0
88211,190,0
88212,174,2
88213,198,0
88214,182,2
88215,186,-2
88216,170,2
88217,170,-2
88218,178,-6
88219,174,6
88220,178,0
88221,182,0
88222,174,0
88223,166,2
88224,174,4
88225,178,0
88226,166,-4
88227,182,-4
88228,174,2
88229,178,0
88230,178,-2
88231,182,2
88232,174,-2
88233,158,6
88234,182,2
88235,178,-2
88236,170,4
88237,178,-2
88238,182,2
88239,186,-4
88240,178,2
88241,182,-4
88242,166,0
88243,178,4
88244,174,0
88245,174,-2
88246,174,0
88247,174,0
88248,162,2
88249,170,0
88250,186,0
88251,178,0
88252,170,-4
88253,174,-4
88254,174,2
88255,182,2
88256,170,2
88257,170,4
88258,182,2
88259,182,-4
88260,182,-2
88261,186,2
88262,174,-2
88263,178,0
88264,190,0
88265,186,-2
88266,186,4
88267,182,0
